year,perwt,countyfip,edu-three-cat,county
2007,67,06085,Advanced degree,Santa Clara
2007,60,06085,Advanced degree,Santa Clara
2007,212,06059,High school or less,Orange
2007,90,06029,,Kern
2007,92,06071,Bachelor's degree,San Bernardino
2007,214,06037,High school or less,Los Angeles
2007,334,06037,High school or less,Los Angeles
2007,90,06037,Bachelor's degree,Los Angeles
2007,77,06037,,Los Angeles
2007,76,06037,Advanced degree,Los Angeles
2007,141,06001,Bachelor's degree,Alameda
2007,160,06037,High school or less,Los Angeles
2007,164,06037,High school or less,Los Angeles
2007,79,06085,Bachelor's degree,Santa Clara
2007,65,06037,Advanced degree,Los Angeles
2007,79,06037,Advanced degree,Los Angeles
2007,114,06037,Bachelor's degree,Los Angeles
2007,129,06037,Bachelor's degree,Los Angeles
2007,63,06037,,Los Angeles
2007,306,06037,High school or less,Los Angeles
2007,275,06037,High school or less,Los Angeles
2007,75,06037,Bachelor's degree,Los Angeles
2007,70,06065,High school or less,Riverside
2007,66,06075,,San Francisco
2007,111,06037,,Los Angeles
2007,204,06059,Bachelor's degree,Orange
2007,85,06037,Bachelor's degree,Los Angeles
2007,103,06083,High school or less,Santa Barbara
2007,168,06083,High school or less,Santa Barbara
2007,160,06083,High school or less,Santa Barbara
2007,151,06083,High school or less,Santa Barbara
2007,286,06085,High school or less,Santa Clara
2007,183,06059,High school or less,Orange
2007,281,06059,High school or less,Orange
2007,279,06059,High school or less,Orange
2007,260,06059,High school or less,Orange
2007,258,06059,,Orange
2007,260,06059,,Orange
2007,69,06059,Bachelor's degree,Orange
2007,221,06071,High school or less,San Bernardino
2007,290,06071,High school or less,San Bernardino
2007,195,06037,High school or less,Los Angeles
2007,88,06001,,Alameda
2007,80,06001,Advanced degree,Alameda
2007,72,06037,Bachelor's degree,Los Angeles
2007,43,06085,Bachelor's degree,Santa Clara
2007,63,06059,Bachelor's degree,Orange
2007,54,06059,Advanced degree,Orange
2007,69,06067,,Sacramento
2007,63,06067,,Sacramento
2007,58,06085,,Santa Clara
2007,65,06085,High school or less,Santa Clara
2007,51,06085,Advanced degree,Santa Clara
2007,129,06037,Bachelor's degree,Los Angeles
2007,147,06037,Bachelor's degree,Los Angeles
2007,136,06037,High school or less,Los Angeles
2007,131,06013,High school or less,Contra Costa
2007,190,06013,High school or less,Contra Costa
2007,64,06037,High school or less,Los Angeles
2007,264,06037,Bachelor's degree,Los Angeles
2007,62,06037,Advanced degree,Los Angeles
2007,131,06111,High school or less,Ventura
2007,135,06111,Bachelor's degree,Ventura
2007,231,06111,Bachelor's degree,Ventura
2007,51,06037,Bachelor's degree,Los Angeles
2007,76,06037,Bachelor's degree,Los Angeles
2007,85,06071,Bachelor's degree,San Bernardino
2007,110,06071,Bachelor's degree,San Bernardino
2007,55,06037,,Los Angeles
2007,89,06059,,Orange
2007,93,06037,High school or less,Los Angeles
2007,53,06075,High school or less,San Francisco
2007,65,06067,High school or less,Sacramento
2007,77,06095,High school or less,Solano
2007,86,06059,Advanced degree,Orange
2007,76,06059,Bachelor's degree,Orange
2007,186,06073,Bachelor's degree,San Diego
2007,151,06073,Bachelor's degree,San Diego
2007,245,06085,Bachelor's degree,Santa Clara
2007,195,06013,High school or less,Contra Costa
2007,97,06087,Bachelor's degree,Santa Cruz
2007,83,06067,Advanced degree,Sacramento
2007,76,06037,,Los Angeles
2007,223,06059,High school or less,Orange
2007,190,06059,Bachelor's degree,Orange
2007,581,06059,High school or less,Orange
2007,12,06065,Bachelor's degree,Riverside
2007,66,06001,Advanced degree,Alameda
2007,124,06037,High school or less,Los Angeles
2007,109,06037,High school or less,Los Angeles
2007,86,06099,Advanced degree,Stanislaus
2007,9,06065,High school or less,Riverside
2007,79,06073,Advanced degree,San Diego
2007,238,06113,Bachelor's degree,Yolo
2007,178,06113,Advanced degree,Yolo
2007,69,06037,Advanced degree,Los Angeles
2007,184,06019,High school or less,Fresno
2007,146,06037,Bachelor's degree,Los Angeles
2007,66,06087,High school or less,Santa Cruz
2007,25,06019,High school or less,Fresno
2007,161,06037,High school or less,Los Angeles
2007,85,06059,Bachelor's degree,Orange
2007,76,06059,Bachelor's degree,Orange
2007,80,06059,Bachelor's degree,Orange
2007,98,06073,Bachelor's degree,San Diego
2007,89,06085,Advanced degree,Santa Clara
2007,62,06085,Advanced degree,Santa Clara
2007,65,06059,Advanced degree,Orange
2007,197,06085,Bachelor's degree,Santa Clara
2007,261,06085,Bachelor's degree,Santa Clara
2007,97,06037,High school or less,Los Angeles
2007,64,06073,Advanced degree,San Diego
2007,88,06059,,Orange
2007,61,06037,Advanced degree,Los Angeles
2007,62,06037,Advanced degree,Los Angeles
2007,46,06037,High school or less,Los Angeles
2007,201,06085,Bachelor's degree,Santa Clara
2007,80,06037,Advanced degree,Los Angeles
2007,82,06059,High school or less,Orange
2007,50,06037,Bachelor's degree,Los Angeles
2007,112,06001,High school or less,Alameda
2007,100,06001,Bachelor's degree,Alameda
2007,114,06019,High school or less,Fresno
2007,102,06019,High school or less,Fresno
2007,135,06019,High school or less,Fresno
2007,143,06037,Bachelor's degree,Los Angeles
2007,211,06071,High school or less,San Bernardino
2007,208,06071,High school or less,San Bernardino
2007,88,06037,High school or less,Los Angeles
2007,92,06037,High school or less,Los Angeles
2007,81,06037,High school or less,Los Angeles
2007,55,06037,High school or less,Los Angeles
2007,123,06037,High school or less,Los Angeles
2007,125,06085,High school or less,Santa Clara
2007,127,06085,High school or less,Santa Clara
2007,96,06000,Advanced degree,
2007,397,06019,High school or less,Fresno
2007,77,06059,,Orange
2007,88,06037,High school or less,Los Angeles
2007,88,06085,,Santa Clara
2007,53,06081,High school or less,San Mateo
2007,263,06019,High school or less,Fresno
2007,59,06073,Advanced degree,San Diego
2007,69,06073,Advanced degree,San Diego
2007,47,06037,Bachelor's degree,Los Angeles
2007,74,06061,Bachelor's degree,Placer
2007,79,06061,Advanced degree,Placer
2007,206,06037,High school or less,Los Angeles
2007,66,06037,High school or less,Los Angeles
2007,101,06037,High school or less,Los Angeles
2007,93,06037,High school or less,Los Angeles
2007,101,06059,Bachelor's degree,Orange
2007,81,06059,Bachelor's degree,Orange
2007,73,06059,Advanced degree,Orange
2007,70,06059,,Orange
2007,257,06037,High school or less,Los Angeles
2007,175,06059,High school or less,Orange
2007,247,06059,High school or less,Orange
2007,152,06037,High school or less,Los Angeles
2007,111,06037,High school or less,Los Angeles
2007,191,06037,Bachelor's degree,Los Angeles
2007,194,06073,High school or less,San Diego
2007,57,06037,High school or less,Los Angeles
2007,100,06037,Advanced degree,Los Angeles
2007,88,06037,Advanced degree,Los Angeles
2007,81,06001,Advanced degree,Alameda
2007,93,06073,High school or less,San Diego
2007,230,06073,Advanced degree,San Diego
2007,284,06073,Advanced degree,San Diego
2007,292,06073,Advanced degree,San Diego
2007,69,06067,High school or less,Sacramento
2007,73,06111,High school or less,Ventura
2007,237,06047,High school or less,Merced
2007,218,06047,High school or less,Merced
2007,110,06059,Advanced degree,Orange
2007,148,06019,Bachelor's degree,Fresno
2007,162,06037,High school or less,Los Angeles
2007,104,06073,High school or less,San Diego
2007,119,06073,High school or less,San Diego
2007,129,06073,High school or less,San Diego
2007,119,06073,High school or less,San Diego
2007,60,06059,Advanced degree,Orange
2007,67,06019,High school or less,Fresno
2007,184,06099,High school or less,Stanislaus
2007,71,06001,Bachelor's degree,Alameda
2007,21,06107,High school or less,Tulare
2007,102,06059,,Orange
2007,95,06037,,Los Angeles
2007,97,06037,,Los Angeles
2007,73,06037,High school or less,Los Angeles
2007,144,06037,High school or less,Los Angeles
2007,178,06037,High school or less,Los Angeles
2007,151,06065,High school or less,Riverside
2007,242,06065,High school or less,Riverside
2007,285,06065,High school or less,Riverside
2007,51,06037,,Los Angeles
2007,242,06097,High school or less,Sonoma
2007,304,06097,High school or less,Sonoma
2007,304,06097,High school or less,Sonoma
2007,269,06097,High school or less,Sonoma
2007,251,06097,High school or less,Sonoma
2007,152,06065,High school or less,Riverside
2007,87,06037,High school or less,Los Angeles
2007,169,06085,High school or less,Santa Clara
2007,230,06085,High school or less,Santa Clara
2007,58,06085,Bachelor's degree,Santa Clara
2007,98,06085,Bachelor's degree,Santa Clara
2007,98,06085,Bachelor's degree,Santa Clara
2007,335,06073,High school or less,San Diego
2007,176,06065,Bachelor's degree,Riverside
2007,165,06065,Bachelor's degree,Riverside
2007,217,06071,High school or less,San Bernardino
2007,214,06071,High school or less,San Bernardino
2007,309,06037,High school or less,Los Angeles
2007,98,06111,High school or less,Ventura
2007,80,06065,High school or less,Riverside
2007,155,06059,High school or less,Orange
2007,135,06059,High school or less,Orange
2007,57,06037,,Los Angeles
2007,64,06037,High school or less,Los Angeles
2007,121,06083,High school or less,Santa Barbara
2007,128,06001,High school or less,Alameda
2007,313,06037,High school or less,Los Angeles
2007,84,06037,High school or less,Los Angeles
2007,119,06037,High school or less,Los Angeles
2007,177,06037,High school or less,Los Angeles
2007,49,06059,Bachelor's degree,Orange
2007,42,06059,Advanced degree,Orange
2007,97,06065,Advanced degree,Riverside
2007,58,06037,High school or less,Los Angeles
2007,178,06085,High school or less,Santa Clara
2007,293,06085,High school or less,Santa Clara
2007,132,06039,High school or less,Madera
2007,190,06039,High school or less,Madera
2007,233,06073,Advanced degree,San Diego
2007,123,06073,,San Diego
2007,138,06013,High school or less,Contra Costa
2007,203,06013,High school or less,Contra Costa
2007,73,06001,Advanced degree,Alameda
2007,66,06001,Advanced degree,Alameda
2007,59,06059,,Orange
2007,88,06059,Bachelor's degree,Orange
2007,65,06013,High school or less,Contra Costa
2007,81,06085,Bachelor's degree,Santa Clara
2007,71,06067,,Sacramento
2007,90,06037,High school or less,Los Angeles
2007,183,06037,High school or less,Los Angeles
2007,75,06037,Bachelor's degree,Los Angeles
2007,65,06095,Bachelor's degree,Solano
2007,81,06095,Bachelor's degree,Solano
2007,62,06081,,San Mateo
2007,60,06081,,San Mateo
2007,123,06037,High school or less,Los Angeles
2007,154,06019,High school or less,Fresno
2007,72,06073,,San Diego
2007,152,06083,High school or less,Santa Barbara
2007,87,06025,High school or less,Imperial
2007,61,06085,High school or less,Santa Clara
2007,51,06085,High school or less,Santa Clara
2007,255,06037,High school or less,Los Angeles
2007,46,06059,Bachelor's degree,Orange
2007,83,06001,Bachelor's degree,Alameda
2007,112,06001,High school or less,Alameda
2007,121,06073,Advanced degree,San Diego
2007,65,06037,Bachelor's degree,Los Angeles
2007,91,06071,,San Bernardino
2007,168,06085,High school or less,Santa Clara
2007,63,06073,High school or less,San Diego
2007,104,06077,High school or less,San Joaquin
2007,112,06001,Bachelor's degree,Alameda
2007,105,06001,Bachelor's degree,Alameda
2007,102,06001,Bachelor's degree,Alameda
2007,205,06037,Bachelor's degree,Los Angeles
2007,185,06037,Advanced degree,Los Angeles
2007,51,06037,Bachelor's degree,Los Angeles
2007,70,06037,Advanced degree,Los Angeles
2007,176,06019,High school or less,Fresno
2007,225,06085,,Santa Clara
2007,54,06081,,San Mateo
2007,123,06071,,San Bernardino
2007,80,06037,High school or less,Los Angeles
2007,132,06037,High school or less,Los Angeles
2007,193,06037,High school or less,Los Angeles
2007,192,06037,High school or less,Los Angeles
2007,69,06037,High school or less,Los Angeles
2007,358,06065,High school or less,Riverside
2007,84,06037,,Los Angeles
2007,169,06037,,Los Angeles
2007,206,06037,,Los Angeles
2007,102,06037,High school or less,Los Angeles
2007,96,06037,High school or less,Los Angeles
2007,56,06037,High school or less,Los Angeles
2007,48,06037,Advanced degree,Los Angeles
2007,379,06037,,Los Angeles
2007,59,06067,Bachelor's degree,Sacramento
2007,24,06065,High school or less,Riverside
2007,139,06037,High school or less,Los Angeles
2007,147,06037,,Los Angeles
2007,98,06037,Bachelor's degree,Los Angeles
2007,61,06037,High school or less,Los Angeles
2007,65,06037,,Los Angeles
2007,175,06059,,Orange
2007,184,06059,High school or less,Orange
2007,107,06077,High school or less,San Joaquin
2007,161,06059,High school or less,Orange
2007,184,06059,High school or less,Orange
2007,79,06065,Bachelor's degree,Riverside
2007,50,06065,,Riverside
2007,59,06107,High school or less,Tulare
2007,52,06037,,Los Angeles
2007,98,06059,High school or less,Orange
2007,62,06059,High school or less,Orange
2007,79,06065,,Riverside
2007,54,06061,Bachelor's degree,Placer
2007,175,06037,Advanced degree,Los Angeles
2007,126,06081,,San Mateo
2007,114,06081,,San Mateo
2007,124,06081,Bachelor's degree,San Mateo
2007,120,06081,Bachelor's degree,San Mateo
2007,59,06085,High school or less,Santa Clara
2007,268,06085,High school or less,Santa Clara
2007,328,06097,High school or less,Sonoma
2007,290,06097,High school or less,Sonoma
2007,102,06087,Bachelor's degree,Santa Cruz
2007,91,06013,Advanced degree,Contra Costa
2007,145,06037,High school or less,Los Angeles
2007,171,06037,High school or less,Los Angeles
2007,156,06037,High school or less,Los Angeles
2007,197,06037,Advanced degree,Los Angeles
2007,58,06095,Advanced degree,Solano
2007,98,06037,High school or less,Los Angeles
2007,97,06037,High school or less,Los Angeles
2007,154,06059,High school or less,Orange
2007,125,06075,Bachelor's degree,San Francisco
2007,63,06073,High school or less,San Diego
2007,60,06037,High school or less,Los Angeles
2007,75,06059,Advanced degree,Orange
2007,76,06073,,San Diego
2007,178,06013,High school or less,Contra Costa
2007,139,06013,High school or less,Contra Costa
2007,230,06013,High school or less,Contra Costa
2007,99,06037,Bachelor's degree,Los Angeles
2007,112,06019,High school or less,Fresno
2007,113,06037,High school or less,Los Angeles
2007,142,06037,High school or less,Los Angeles
2007,122,06019,High school or less,Fresno
2007,155,06073,High school or less,San Diego
2007,91,06001,Bachelor's degree,Alameda
2007,50,06085,Advanced degree,Santa Clara
2007,92,06037,High school or less,Los Angeles
2007,178,06037,High school or less,Los Angeles
2007,111,06001,High school or less,Alameda
2007,124,06059,Bachelor's degree,Orange
2007,178,06037,Bachelor's degree,Los Angeles
2007,125,06059,High school or less,Orange
2007,168,06059,High school or less,Orange
2007,159,06037,,Los Angeles
2007,182,06037,High school or less,Los Angeles
2007,57,06037,Bachelor's degree,Los Angeles
2007,168,06085,Bachelor's degree,Santa Clara
2007,105,06111,High school or less,Ventura
2007,79,06111,High school or less,Ventura
2007,145,06095,High school or less,Solano
2007,48,06059,,Orange
2007,96,06055,,Napa
2007,79,06055,High school or less,Napa
2007,285,06077,High school or less,San Joaquin
2007,265,06001,High school or less,Alameda
2007,178,06077,High school or less,San Joaquin
2007,260,06001,Advanced degree,Alameda
2007,47,06059,High school or less,Orange
2007,110,06037,Bachelor's degree,Los Angeles
2007,66,06037,Advanced degree,Los Angeles
2007,68,06037,Advanced degree,Los Angeles
2007,206,06073,High school or less,San Diego
2007,72,06059,,Orange
2007,53,06037,Bachelor's degree,Los Angeles
2007,69,06001,Bachelor's degree,Alameda
2007,62,06001,Advanced degree,Alameda
2007,73,06037,Bachelor's degree,Los Angeles
2007,58,06037,Bachelor's degree,Los Angeles
2007,52,06059,,Orange
2007,49,06059,,Orange
2007,113,06013,Advanced degree,Contra Costa
2007,63,06037,,Los Angeles
2007,91,06037,,Los Angeles
2007,105,06037,Bachelor's degree,Los Angeles
